PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[10]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1317,165,-0.6354619265,-2.191382647,1
1317,181,-0.4875726402,-2.34951973,1
1317,197,-0.3954342306,-2.201270103,1
1317,213,-0.3922028244,-1.359316707,1
1317,229,-0.5353019238,-1.250113368,1
1317,245,-0.6523575783,-2.013296127,1
1317,261,-0.613414228,-2.265855551,1
1317,277,-0.949541688,-3.216015577,1
1317,293,0.02943187952,-2.393005133,1
1317,309,0.4927205443,-2.337633133,1
1317,325,-0.1453376263,-1.306493998,1
1317,341,0.1015239954,-1.660259485,1
1317,357,0.1978198588,-1.982726455,1
1317,373,-0.06006930768,-2.113199711,1
1317,389,0.1462489069,-2.203613281,1
1317,405,0.4829067588,-2.137174606,1
1317,421,0.05042520165,-2.336227417,1
1317,437,0.1483881772,-1.840337753,1
1317,453,0.246394217,-2.0592103,1
1317,469,-0.03766304627,-2.087965012,1
1317,485,0.06907571852,-2.199501991,1
1317,501,0.1856451631,-1.885941505,1
1317,517,0.3810685575,-1.458574176,1
1317,533,0.5708290935,-1.150959015,1
1317,549,0.6603778005,-1.321004272,1
1317,565,1.016742468,-1.498602867,1
1317,581,1.599785447,-1.645156026,1
1317,597,2.06713438,-1.707383275,1
1317,613,2.75987649,-1.147940278,1
1317,629,2.527769089,-0.4939873219,1
1317,645,2.6331563,-1.28382647,1
1317,661,1.908317208,-0.4681729078,1
1317,677,1.381370783,-0.2168053389,1
1317,693,1.567381263,-0.3423639834,1
1317,709,2.060823917,-0.4408291578,1
1317,725,2.868402004,-0.9941051006,1
1317,741,2.716928482,-0.5480080247,1
1317,757,2.430434227,-0.9178577662,1
1317,773,1.917119741,-0.9727045298,1
1317,789,1.940839767,-0.9805592299,1
1317,805,2.174459457,-0.9415678978,1
1317,821,1.905846,-0.7210975885,1
1317,837,1.728136182,-0.6486138701,1
1317,853,2.249430418,-0.213373214,1
1317,869,2.511583328,-0.3548921347,1
1317,885,2.418777943,-0.3913615942,1
1317,901,2.674232483,-0.3416107297,1
1317,917,3.222944498,-0.137852475,1
1317,933,3.877109051,-0.5810596943,1
1317,949,3.780536652,-1.591589212,1
1317,965,3.49400568,-0.6635150909,1
1317,981,3.459262371,-0.4169744849,1
1317,997,3.568635464,-0.3922139108,1
1317,1013,4.235530376,-0.3941679597,1
1317,1029,3.850794315,0.01333742216,1
1317,1045,3.28307724,0.3816088736,1
1317,1061,2.845566511,0.1182979196,1
1317,1077,2.643637896,0.2790077925,1
1317,1093,2.737930059,0.4278713465,1
1317,1109,2.955864429,0.5665522814,1
1317,1125,3.085575581,0.3803328574,1
1317,1141,3.307312012,-0.01722431183,1
1317,1157,2.859148264,0.2256920934,1
1317,1173,3.033578396,1.13523972,1
1317,1189,3.67266655,1.393898487,1
1317,1205,3.012119055,1.084191561,1
1317,1221,2.841278791,0.08194303513,1
1317,1237,3.736595154,-0.7018389702,1
1317,1253,3.890059948,0.2367208004,1
1317,1269,3.693282127,0.8438837528,1
1317,1285,3.392305851,0.7014543414,1
1317,1301,3.056637287,0.469997257,1
1317,1317,2.523606062,0.2155757099,1
1317,1333,3.12613225,0.4608023763,1
1317,1349,3.379219055,1.326085329,1
1317,1365,3.731870651,1.577896595,1
1317,1381,4.086925507,1.076609969,1
1317,1397,3.648804665,0.6547035575,1
1317,1413,2.93910408,0.3874531388,1
1317,1429,2.9588871,1.024484396,1
1317,1445,3.179447651,0.8246318102,1
1317,1461,3.409393311,0.2787151337,1
1317,1477,3.957263231,0.4103755355,1
1317,1493,4.227962494,1.321102142,1
1317,1509,3.42520833,1.889417052,1
1317,1525,3.315147161,2.248875618,1
1333,21,-0.4770755172,-3.753225803,1
1333,37,-0.3448929787,-3.878287315,1
1333,53,-0.3133462071,-2.365369558,1
1333,69,-0.2078650594,-0.6862647533,1
1333,85,-0.09739005566,-0.4594240189,1
1333,101,-0.4374186397,-3.190906048,1
1333,117,-0.3314108551,-3.492815733,1
1333,133,-0.3874238431,-2.314530849,1
1333,149,-0.4600198567,-2.161744118,1
1333,165,-0.4666800797,-2.330503941,1
1333,181,-0.5778685212,-2.883346558,1
1333,197,-0.2921409607,-2.254235744,1
1333,213,-0.1744297594,-1.759822607,1
1333,229,-0.3895920813,-1.704471827,1
1333,245,-0.6499180794,-2.823414326,1
1333,261,-0.5639699697,-3.248767376,1
1333,277,-0.507717073,-2.828524828,1
1333,293,0.278660357,-2.926933765,1
1333,309,0.7285083532,-2.769798756,1
1333,325,0.1040504724,-1.573261499,1
1333,341,0.4151448607,-1.530895114,1
1333,357,0.4589935541,-2.023040295,1
1333,373,0.2171638012,-2.022346258,1
1333,389,0.235209465,-1.967130423,1
1333,405,0.6698489189,-2.059348106,1
1333,421,0.813429296,-2.365574837,1
1333,437,0.4839262068,-3.058887482,1
1333,453,0.1350435615,-2.928134918,1
1333,469,-0.1549319029,-3.406335354,1
1333,485,-0.5230982304,-3.081646919,1
1333,501,-0.3671146035,-2.026688576,1
1333,517,-0.04382261634,-1.411496282,1
1333,533,0.3335957527,-0.9892203808,1
1333,549,0.6402511597,-1.255894065,1
1333,565,0.6843518019,-1.801770329,1
1333,581,0.9127504826,-1.719864488,1
1333,597,1.735913396,-1.3213799,1
1333,613,2.140386581,-1.211269021,1
1333,629,1.550335526,-1.445070744,1
1333,645,1.667084098,-0.8690540791,1
1333,661,1.590674758,-0.8371425867,1
1333,677,1.415756226,-0.4309262335,1
1333,693,1.625811338,-0.5947561264,1
1333,709,1.745598197,-0.6750770807,1
1333,725,1.97435987,0.1112068892,1
1333,741,2.450535297,-0.4771440029,1
1333,757,2.63228178,-2.3096416,1
1333,773,2.756842375,-1.895603418,1
1333,789,2.731486082,-1.174903393,1
1333,805,2.440638542,-1.321137667,1
1333,821,2.307754278,-1.042658806,1
1333,837,2.174972296,-1.023008585,1
1333,853,2.752168894,-0.4198940694,1
1333,869,3.349919319,-0.4047829509,1
1333,885,3.412041664,-0.1722452939,1
1333,901,3.526390314,-0.2554712296,1
1333,917,3.807222605,-0.1906809807,1
1333,933,4.120529175,-0.6132965088,1
1333,949,4.106722832,-1.862850904,1
1333,965,3.715859652,-0.8784536123,1
1333,981,3.539624929,-0.7051782608,1
1333,997,3.694230318,-0.5897579789,1
1333,1013,8.190290451,-0.04165804386,1
1333,1029,4.682243347,-1.261220813,1
1333,1045,3.521954775,0.05962691456,1
1333,1061,2.97528863,0.2373781055,1
1333,1077,2.809954643,0.2126023769,1
1333,1093,3.02428174,0.1408131719,1
1333,1109,3.198497772,0.2328915447,1
1333,1125,3.148701668,0.2658070922,1
1333,1141,3.104524136,0.31430915,1
1333,1157,2.530827284,0.6441143155,1
1333,1173,2.982412815,1.119837761,1
1333,1189,3.155566931,1.219693661,1
1333,1205,2.82303834,1.216689348,1
1333,1221,2.778024673,0.7238090038,1
1333,1237,3.502561331,0.6426172256,1
1333,1253,3.828115463,0.5838983059,1
1333,1269,3.662009954,0.8847060204,1
1333,1285,3.231967449,0.6413074732,1
1333,1301,3.069194317,0.3977805376,1
1333,1317,3.05416894,0.4223351479,1
1333,1333,3.205931664,0.7099087834,1
1333,1349,4.60182333,1.62628901,1
1333,1365,3.952904701,1.792387009,1
1333,1381,3.66114974,1.23220849,1
1333,1397,3.44575882,0.7416096926,1
1333,1413,2.834391356,0.7060965896,1
1333,1429,3.311246872,0.9430965781,1
1333,1445,3.374346733,0.9250468016,1
1333,1461,3.172446966,0.9045609236,1
1333,1477,3.497055531,0.7269638181,1
1333,1493,3.679549694,1.050098538,1
1333,1509,3.067276001,1.217599034,1
1333,1525,2.890570402,1.289055109,1
1349,21,-1.36909318,-2.42871666,1
1349,37,-0.7683097124,-2.674021244,1
1349,53,-0.8987361193,-1.852228284,1
1349,69,-0.4649157524,-0.7849276066,1
1349,85,-0.5892004371,-2.183295965,1
1349,101,-0.6771851778,-3.345837831,1
1349,117,-0.2096576989,-3.415072203,1
1349,133,0.5438634157,-2.59038353,1
1349,149,-0.1534083486,-2.293109655,1
1349,165,-0.2872723937,-2.539191246,1
1349,181,-0.3273896575,-3.075740814,1
1349,197,-0.01996681094,-2.433058977,1
1349,213,0.03372572362,-2.398465633,1
1349,229,-0.3008731604,-2.348855257,1
1349,245,-0.6479551792,-2.907966375,1
1349,261,-0.4012775421,-3.743844509,1
1349,277,0.2705363929,-2.288041592,1
1349,293,0.2673186064,-3.082652569,1
1349,309,0.04101721942,-3.188701153,1
1349,325,0.2144521177,-1.571634173,1
1349,341,0.4473409653,-1.471411467,1
1349,357,0.5895797014,-2.276065826,1
1349,373,0.6615582108,-2.570112944,1
1349,389,0.4540762305,-1.964733839,1
1349,405,0.5150043368,-1.797021151,1
1349,421,0.2799376249,-1.941939354,1
1349,437,0.4454921186,-2.45663023,1
1349,453,0.5321364403,-2.615961075,1
1349,469,0.3020171523,-2.758483171,1
1349,485,0.1322812736,-2.381135464,1
1349,501,-0.1974168569,-2.129759073,1
1349,517,-0.4445211589,-1.979544997,1
1349,533,-0.2685924768,-1.618831635,1
1349,549,0.2737286687,-1.399232388,1
1349,565,0.6164730787,-1.649895191,1
1349,581,0.813231945,-1.70195663,1
1349,597,0.6383272409,-1.619848847,1
1349,613,0.559832871,-1.38386941,1
1349,629,0.6078600883,-1.274987698,1
1349,645,1.223083496,-0.7709069252,1
1349,661,1.44852376,-0.7926353812,1
1349,677,1.45345521,-0.8595967889,1
1349,693,1.664712667,-1.266450405,1
1349,709,1.609867573,-0.8804681897,1
1349,725,1.669604182,-0.1581984758,1
1349,741,1.952161312,-0.7193893194,1
1349,757,2.076523304,-2.832447052,1
1349,773,2.597349167,-2.715353966,1
1349,789,2.864565849,-1.351225972,1
1349,805,1.998538256,-1.459927201,1
1349,821,2.348109484,-1.167232513,1
1349,837,2.429398775,-0.8096779585,1
1349,853,2.844398022,-0.6305322647,1
1349,869,3.651887894,-1.085408211,1
1349,885,4.122258186,-0.1793724298,1
1349,901,4.3034935,-0.2303262055,1
1349,917,4.255994797,-0.4588170946,1
1349,933,3.723492622,-0.2590879202,1
1349,949,4.768444061,-1.17803967,1
1349,965,4.089305878,-0.9264839888,1
1349,981,3.631675959,-0.9892364144,1
1349,997,3.54363966,-0.8425369859,1
1349,1013,9.028547287,-1.47791183,1
1349,1029,5.162267685,-2.346894741,1
1349,1045,4.520973206,-3.270745039,1
1349,1061,2.038440466,0.3104125261,1
1349,1077,2.966240883,0.3901787102,1
1349,1093,3.238301039,0.2455241084,1
1349,1109,3.123400688,0.2651064992,1
1349,1125,3.001497984,0.3505378664,1
1349,1141,3.332047701,0.1961154938,1
1349,1157,3.715206146,0.8234624863,1
1349,1173,3.427006245,1.111501455,1
1349,1189,3.425536633,1.117835879,1
1349,1205,3.270870924,0.9542423487,1
1349,1221,2.806920528,0.7014579773,1
1349,1237,2.429773092,0.5409165621,1
1349,1253,2.477718115,0.5622833967,1
1349,1269,2.761749506,0.9454350471,1
1349,1285,2.977863073,0.614446044,1
1349,1301,3.428233862,0.8807067871,1
1349,1317,3.945792437,0.7485693693,1
1349,1333,3.460445166,0.8009498715,1
1349,1349,3.908492804,0.8760557175,1
1349,1365,3.988509178,1.351732016,1
1349,1381,3.119412184,1.527314663,1
1349,1397,3.045336485,0.5548422337,1
1349,1413,3.74368453,0.8398398161,1
1349,1429,3.381145,1.105708122,1
1349,1445,2.97318697,1.373278856,1
1349,1461,3.180324554,1.346338511,1
1349,1477,3.649954081,1.292884588,1
1349,1493,3.506884813,1.421120644,1
1349,1509,2.972367525,1.3195678,1
1349,1525,2.29814887,1.474145293,1
1365,21,-0.6998329163,-1.184688926,1
1365,37,-0.8391174078,-1.027388215,1
1365,53,-0.6319231391,-1.529966831,1
1365,69,-0.3973622322,-1.486159086,1
1365,85,-1.057158351,-2.654726505,1
1365,101,-1.180086017,-3.371635437,1
1365,117,-0.3344478309,-2.938513756,1
1365,133,-0.1511514783,-2.496212244,1
1365,149,-0.204238683,-2.653082609,1
1365,165,-0.4385835528,-2.730531693,1
1365,181,-0.2946067154,-2.789595604,1
1365,197,0.1655147821,-2.486382961,1
1365,213,0.08793672919,-2.737483501,1
1365,229,-0.4269421101,-2.617560387,1
1365,245,-0.6198627949,-2.871151924,1
1365,261,-0.04834249616,-3.36913228,1
1365,277,0.3835110068,-2.783737421,1
1365,293,0.3248153031,-3.524962664,1
1365,309,-0.1957768202,-3.442431688,1
1365,325,0.3190295696,-1.730950594,1
1365,341,0.5780755877,-1.46923089,1
1365,357,0.4991773963,-2.106315136,1
1365,373,1.002324343,-2.523454666,1
1365,389,1.262570858,-2.458518744,1
1365,405,0.7900570035,-2.02067399,1
1365,421,0.7767852545,-1.642273664,1
1365,437,0.9599962234,-1.777004361,1
1365,453,0.8789106011,-2.147500038,1
1365,469,0.7951498032,-2.156175852,1
1365,485,0.7065531611,-2.335318565,1
1365,501,0.430062294,-2.342637062,1
1365,517,-0.2406380624,-2.697633266,1
1365,533,-0.3958524466,-2.405556917,1
1365,549,0.2784525454,-1.992852688,1
1365,565,0.7277363539,-1.791653395,1
1365,581,0.8196169138,-1.593185663,1
1365,597,0.6437190771,-1.82223618,1
1365,613,1.05861783,-1.841614485,1
1365,629,1.36944437,-1.394447327,1
1365,645,1.327618122,-0.8933081031,1
1365,661,1.829532027,-0.640574038,1
1365,677,2.240247488,-1.134508371,1
1365,693,2.161294699,-1.585384846,1
1365,709,2.918482542,-0.8190293312,1
1365,725,2.595406294,-0.7518556118,1
1365,741,2.224598646,-0.9182614088,1
1365,757,2.82907176,-2.026947975,1
1365,773,2.839556217,-1.84130919,1
1365,789,2.789548397,-1.653945446,1
1365,805,1.915351391,-1.589055657,1
1365,821,1.96505928,-1.941184998,1
1365,837,2.385183334,-1.195152521,1
1365,853,2.995297432,-0.9198920727,1
1365,869,3.396387815,-1.471487522,1
1365,885,3.414250612,-0.7217127085,1
1365,901,3.707499027,-0.8445139527,1
1365,917,4.441428185,-1.350018978,1
1365,933,4.115574837,-0.4050192237,1
1365,949,4.712020874,-0.5703030825,1
1365,965,4.318906307,-0.2052805424,1
1365,981,3.965555191,-0.5580431819,1
1365,997,3.643921614,-0.7018102407,1
1365,1013,3.278265715,-0.7384597063,1
1365,1029,3.254915237,-0.161182493,1
1365,1045,3.233948946,0.4490594566,1
1365,1061,2.727002382,0.3088382185,1
1365,1077,3.043283224,0.6777428985,1
1365,1093,3.333156109,0.6822167039,1
1365,1109,3.173829079,0.5020637512,1
1365,1125,3.15191102,0.4009995461,1
1365,1141,3.449395418,0.552544713,1
1365,1157,3.826130629,0.6089987755,1
1365,1173,3.956386089,0.8661961555,1
1365,1189,3.636733532,0.8789801598,1
1365,1205,3.56855607,0.6623956561,1
1365,1221,3.088930845,0.5957223773,1
1365,1237,2.606731176,0.6530441642,1
1365,1253,2.322059155,0.9248538613,1
1365,1269,2.579140663,0.955352366,1
1365,1285,2.85623908,0.5967460871,1
1365,1301,3.106381416,1.129868984,1
1365,1317,3.417778015,0.9446187019,1
1365,1333,4.276306629,0.1281410158,1
1365,1349,5.828874588,-3.394039154,1
1365,1365,3.5683043,-4.49449873,1
1365,1381,2.961824894,1.091726065,1
1365,1397,2.983558178,0.4887486696,1
1365,1413,2.555357933,0.5028203726,1
1365,1429,2.255136251,1.01435256,1
1365,1445,2.671909809,1.39035511,1
1365,1461,3.333222866,1.206894398,1
1365,1477,3.672406912,1.403414965,1
1365,1493,3.368119478,1.520462036,1
1365,1509,2.924588919,1.315574646,1
1365,1525,2.642847538,1.570819855,1
1381,21,-0.1622969508,-1.900549889,1
1381,37,-0.8435397148,-1.827791929,1
1381,53,-0.7636147738,-1.857348204,1
1381,69,-0.7549217343,-1.851483345,1
1381,85,-0.8240792751,-2.147121429,1
1381,101,-0.3275024593,-2.716688156,1
1381,117,0.1245127618,-2.867374182,1
1381,133,-0.1385886073,-2.497057676,1
1381,149,-0.03037177026,-2.656893969,1
1381,165,0.002794720232,-2.495346546,1
1381,181,0.03076862544,-2.298582554,1
1381,197,0.1229851395,-2.437280178,1
1381,213,-0.07624463737,-2.810476542,1
1381,229,-0.3939025104,-2.543171406,1
1381,245,-0.4369288683,-2.42583704,1
1381,261,0.03443381935,-2.476613045,1
1381,277,0.4781001508,-2.370691299,1
1381,293,0.5443432331,-2.827082396,1
1381,309,0.1562094688,-2.99258709,1
1381,325,0.08119115233,-1.620550632,1
1381,341,0.1757377088,-1.918788433,1
1381,357,0.8135887384,-2.198041916,1
1381,373,1.346984625,-2.552884579,1
1381,389,1.56430006,-2.696179628,1
1381,405,1.500296474,-2.094795942,1
1381,421,1.347980618,-1.841615796,1
1381,437,1.159530044,-1.884668231,1
1381,453,0.9830243587,-2.0718472,1
1381,469,1.190404296,-2.056236506,1
1381,485,1.316689968,-2.295934677,1
1381,501,0.3936085403,-2.468927383,1
1381,517,0.3039203286,-2.88215661,1
1381,533,0.5714725256,-2.716866493,1
1381,549,0.8517973423,-2.242274761,1
1381,565,1.122954011,-2.180487394,1
1381,581,1.503846765,-1.356916547,1
1381,597,1.929799676,-1.506416798,1
1381,613,2.491234779,-1.348496079,1
1381,629,1.932145119,-1.24600482,1
1381,645,1.238372803,-0.9803304672,1
1381,661,1.814992428,-0.9383432269,1
1381,677,2.38672924,-0.6748883128,1
1381,693,2.379971266,-0.5662034154,1
1381,709,3.086737156,-0.6546023488,1
1381,725,2.86550808,-0.5197612047,1
1381,741,1.132046938,-0.8231275678,1
1381,757,2.347152472,-2.291586637,1
1381,773,2.734428406,-1.755373597,1
1381,789,2.753091097,-1.673291683,1
1381,805,2.551780462,-1.630126119,1
1381,821,3.530019045,-2.348620176,1
1381,837,4.072030067,-1.746259332,1
1381,853,3.18692112,-1.216704965,1
1381,869,3.175679922,-0.675290525,1
1381,885,2.986614227,-0.6148901582,1
1381,901,3.199145079,-1.22311461,1
1381,917,3.4650805,-1.389760017,1
1381,933,3.214485407,-0.8729435205,1
1381,949,3.480968237,-0.4864245653,1
1381,965,4.274062157,0.1661286354,1
1381,981,4.380402565,0.04982855916,1
1381,997,4.155549526,-0.2765346467,1
1381,1013,3.405091286,-1.025199771,1
1381,1029,2.913136959,-0.006029129028,1
1381,1045,3.041045427,0.5619210601,1
1381,1061,2.807468653,0.2269818783,1
1381,1077,2.666441917,0.2653464377,1
1381,1093,2.773173332,0.57385993,1
1381,1109,2.957762241,0.8721272349,1
1381,1125,2.789448261,0.8474831581,1
1381,1141,3.134208679,1.04519248,1
1381,1157,4.035562515,0.701155901,1
1381,1173,4.363828182,0.6716420054,1
1381,1189,3.602464199,0.4497055411,1
1381,1205,3.437469244,0.4981610179,1
1381,1221,3.411579847,0.7994889617,1
1381,1237,3.01499486,0.7606361508,1
1381,1253,2.669617414,1.062371135,1
1381,1269,2.835394621,0.8465072513,1
1381,1285,2.88018322,0.6293298006,1
1381,1301,2.564816236,0.7830752134,1
1381,1317,2.699023485,0.8289897442,1
1381,1333,3.810354948,-1.284698486,1
1381,1349,4.43098402,-5.539031982,1
1381,1365,4.232282639,-8.439579964,1
1381,1381,4.824852943,-2.574575901,1
1381,1397,4.324703693,-0.1334027648,1
1381,1413,2.217538834,0.2879235744,1
1381,1429,2.482233286,0.7513951063,1
1381,1445,3.22155118,0.7090594769,1
1381,1461,3.687822342,0.6672999263,1
1381,1477,3.628909826,0.9517189264,1
1381,1493,3.454310179,1.004266262,1
1381,1509,3.041917324,1.279550672,1
1381,1525,2.866044998,2.149285793,1
1397,21,-0.8243451715,-2.910041571,1
1397,37,-1.324980259,-3.03202033,1
1397,53,-1.123847246,-2.630711317,1
1397,69,-1.123227835,-2.697268009,1
1397,85,-0.9809070826,-2.478919029,1
1397,101,-0.4669744372,-2.688902378,1
1397,117,-0.2126530707,-2.524444103,1
1397,133,-0.39447698,-2.444352388,1
1397,149,0.007768206298,-2.3907547,1
1397,165,0.4545663595,-2.123330832,1
1397,181,0.3087758422,-2.026218414,1
1397,197,0.1530124694,-2.330808878,1
1397,213,-0.003981329501,-2.785349369,1
1397,229,-0.08692198992,-2.434060335,1
1397,245,-0.09092158079,-2.356761456,1
1397,261,0.06115537882,-2.432920456,1
1397,277,0.8313205242,-2.085391045,1
1397,293,1.06689465,-1.811300159,1
1397,309,0.3691285849,-1.858256698,1
1397,325,0.2975115478,-1.830542326,1
1397,341,0.4242998362,-1.977633476,1
1397,357,0.8116562366,-2.38515234,1
1397,373,1.303169131,-2.714049101,1
1397,389,1.753025532,-2.826790333,1
1397,405,1.784500957,-2.147971153,1
1397,421,1.481297493,-2.305147648,1
1397,437,1.382619143,-2.59164381,1
1397,453,1.293467879,-2.262984753,1
1397,469,2.058416367,-2.232503653,1
1397,485,1.27524972,-2.212037325,1
1397,501,0.7606181502,-2.588365793,1
1397,517,0.6987153292,-2.813518286,1
1397,533,0.6534457207,-2.587317467,1
1397,549,0.9361743331,-2.198495388,1
1397,565,1.066255569,-1.734315753,1
1397,581,1.235698104,-1.362107873,1
1397,597,1.867066264,-1.201558113,1
1397,613,1.969671488,-1.203635931,1
1397,629,1.631133556,-1.16422677,1
1397,645,1.507998705,-1.289488435,1
1397,661,1.565227628,-1.493336558,1
1397,677,1.928652644,-0.5703319907,1
1397,693,2.236075163,-0.1971341968,1
1397,709,2.319274902,-0.6484600306,1
1397,725,2.323652267,-1.141420364,1
1397,741,2.252096176,-1.172962904,1
1397,757,1.775644779,-1.944238663,1
1397,773,2.176232338,-1.17477417,1
1397,789,2.406523466,-1.464048624,1
1397,805,2.494776726,-1.741778851,1
1397,821,-4.124329567,-1.231681705,1
1397,837,-6.216646194,-0.2354044914,1
1397,853,2.374215603,-2.412130117,1
1397,869,3.136944294,-0.4778218567,1
1397,885,3.294945478,-0.3405840695,1
1397,901,3.214832306,-0.5032996535,1
1397,917,3.258457184,-0.4816336036,1
1397,933,3.258849859,-0.3334144056,1
1397,949,3.436531067,-0.25330621,1
1397,965,3.832698584,0.1420217454,1
1397,981,4.11572361,-0.394792676,1
1397,997,4.155668259,-0.6474755406,1
1397,1013,3.370118856,-0.6731274128,1
1397,1029,3.044433832,-0.004163295031,1
1397,1045,2.972672462,0.2838549316,1
1397,1061,2.859485388,0.2614640892,1
1397,1077,2.630474329,0.2039846778,1
