PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
903,865,-9.180836678,13.70489311,1
903,881,-0.9982349873,16.52869034,1
903,897,-1.546403885,10.7253418,1
903,913,-2.628159285,4.082506657,1
903,929,5.410065174,2.200956821,1
903,945,-1.962862015,5.811810017,1
903,961,-1.657727242,6.297424316,1
903,977,-2.730944633,6.029891014,1
903,993,-0.24525325,14.68243122,1
903,1009,-1.930683017,13.86645508,1
903,1025,1.167398453,2.514038563,1
903,1041,-6.915306091,5.237808228,1
903,1057,1.83586061,1.590149879,1
903,1073,2.633556128,2.666722298,1
903,1089,2.336432934,4.819203377,1
903,1105,3.169456005,4.39774847,1
903,1121,4.314401627,3.883923054,1
903,1137,5.144015312,3.171888351,1
903,1153,0.7483615875,-4.224462986,1
903,1169,10.83667469,-3.290402651,1
903,1185,4.721611023,3.269932032,1
903,1201,4.897817612,3.922539473,1
903,1217,10.66720867,9.582511902,1
903,1233,4.696802139,7.81882143,1
903,1249,3.951300859,6.092371941,1
903,1265,-5.044440269,5.754910946,1
903,1281,-2.98956418,3.333209515,1
903,1297,-5.299785137,0.993689537,1
903,1313,3.651754141,-8.732186317,1
903,1329,-4.129141808,4.231149197,1
903,1345,-1.641443253,0.1839354038,1
903,1361,-4.072529793,-1.158642292,1
903,1377,-3.435364246,-1.410693645,1
903,1393,14.35795593,-2.847925663,1
903,1409,14.77526093,-4.401777267,1
903,1425,15.27953339,-4.729319572,1
903,1441,6.177906036,-6.508703709,1
903,1457,5.76739502,-11.94742775,1
903,1473,5.193804741,-0.3149271011,1
903,1489,4.227505684,-4.026368141,1
903,1505,3.387859583,-5.622023582,1
903,1521,3.153217554,-8.302819252,1
903,1537,3.208421707,-3.314535618,1
903,1553,3.527956009,-2.985797405,1
903,1569,4.398217201,-5.235077858,1
903,1585,4.795611858,-11.61294174,1
903,1601,5.058965683,-8.12311554,1
903,1617,5.335150242,-6.722063065,1
903,1633,5.019011974,-8.520139694,1
903,1649,4.167836666,-9.881694794,1
903,1665,3.81768465,-3.488711834,1
903,1681,3.91220808,-3.437103271,1
903,1697,5.47006321,-8.558729172,1
903,1713,6.471772671,-6.752196312,1
903,1729,3.66229248,2.919836044,1
903,1745,3.074731827,-6.54102993,1
903,1761,4.770019054,-8.542293549,1
903,1777,5.812875748,-6.061275959,1
903,1793,5.400891304,-6.199864388,1
903,1809,4.068094254,-5.700219154,1
903,1825,8.777648926,-7.594372749,1
903,1841,11.4371233,2.149892807,1
903,1857,5.91144228,-3.816859245,1
903,1873,5.325814724,-3.309898376,1
903,1889,15.01538467,-6.540904999,1
903,1905,9.535973549,-6.576640129,1
903,1921,7.480605125,-7.11656189,1
903,1937,13.19657421,-2.965450048,1
903,1953,6.22150135,-2.490596533,1
903,1969,11.53334236,-8.439983368,1
903,1985,10.14879704,-5.298678875,1
903,2001,3.747837782,-5.161007881,1
903,2017,3.590786457,-12.61572266,1
903,2033,5.006808281,-4.74561882,1
919,17,-2.146765709,4.376959801,1
919,33,-4.058795929,5.090047836,1
919,49,-3.66980195,5.944579124,1
919,65,0.09594190121,6.09173727,1
919,81,1.583447695,7.037788391,1
919,97,-5.394141197,10.99956036,1
919,113,-1.329675436,7.264622688,1
919,129,-0.3610056937,7.090078354,1
919,145,0.4276047349,7.661601543,1
919,161,8.022452354,6.85428524,1
919,177,7.223801613,7.616743088,1
919,193,-0.5478538871,8.262681961,1
919,209,-0.8318248391,7.364127159,1
919,225,-1.06488359,10.98112202,1
919,241,-0.7333693504,10.64557743,1
919,257,7.040029049,13.18521309,1
919,273,-1.122437835,9.851291656,1
919,289,-0.7999289632,8.066632271,1
919,305,-0.7251404524,7.409287453,1
919,321,-0.3209149837,6.903321743,1
919,337,-0.03786565363,6.693592548,1
919,353,-0.2482106388,7.670715809,1
919,369,-0.344040513,7.833110332,1
919,385,-1.21830833,7.217363834,1
919,401,-2.298427105,7.080601215,1
919,417,-1.129358411,7.829196453,1
919,433,2.110974073,11.25764465,1
919,449,-3.008434772,7.357892036,1
919,465,-6.112250328,0.2632446289,1
919,481,-3.307728767,8.021530151,1
919,497,-3.760473967,11.16682243,1
919,513,-1.183765173,7.693421841,1
919,529,2.612452745,5.328994274,1
919,545,-3.576278687e-05,2.472332954,1
919,561,-10.24226189,10.14591789,1
919,577,-4.427841187,9.074428558,1
919,593,5.713015556,3.874066353,1
919,609,-3.572416306,5.686219692,1
919,625,-2.611691236,6.120318413,1
919,641,-2.669377327,6.758627415,1
919,657,-2.743832588,7.169150352,1
919,673,-2.913829565,14.77066422,1
919,689,-2.976763964,6.123119354,1
919,705,-2.857188463,6.107364655,1
919,721,-2.21997571,6.351906776,1
919,737,-2.399618626,3.567155361,1
919,753,-7.494320869,14.28058243,1
919,769,-5.425386429,6.665482998,1
919,785,-3.740148306,5.678990364,1
919,801,-3.754281282,6.672065258,1
919,817,-9.331949234,-0.6151947975,1
919,833,-4.089239597,5.211806774,1
919,849,-5.641166687,5.61961937,1
919,865,-4.847146988,8.108168602,1
919,881,1.64991188,15.53584671,1
919,897,3.709856033,13.63264656,1
919,913,-2.36850214,4.462453842,1
919,929,-1.596939325,4.663226604,1
919,945,-10.32068539,6.273121357,1
919,961,-1.956562519,5.014080524,1
919,977,-2.516741276,5.828082085,1
919,993,-0.08118720353,14.63542652,1
919,1009,-0.1343034506,-1.052312851,1
919,1025,0.3404561281,-2.828517437,1
919,1041,8.767497063,5.278506279,1
919,1057,-0.4057068825,0.5513715744,1
919,1073,2.15114522,6.862164497,1
919,1089,2.798169613,5.143924236,1
919,1105,3.157663822,4.953278065,1
919,1121,4.649703979,4.223903656,1
919,1137,6.754373074,3.627285719,1
919,1153,7.732451916,2.745881796,1
919,1169,9.887602806,-3.456042767,1
919,1185,4.722482681,2.797787905,1
919,1201,1.615385056,3.635906219,1
919,1217,7.760449886,10.7221632,1
919,1233,3.295022488,7.291754723,1
919,1249,2.594033241,5.568090916,1
919,1265,-4.946059227,-0.7448141575,1
919,1281,-3.595205545,-5.569007397,1
919,1297,-4.924628258,-4.217887402,1
919,1313,-4.759702206,-5.204411983,1
919,1329,-6.299939632,1.750184536,1
919,1345,1.200093031,-0.7444694042,1
919,1361,3.702127934,-0.6633507013,1
919,1377,4.970098495,-1.351566195,1
919,1393,6.753771305,-1.607066393,1
919,1409,7.891608238,-1.822390556,1
919,1425,11.64420795,-10.08314323,1
919,1441,6.574757099,-6.300245285,1
919,1457,12.49063587,-4.279695511,1
919,1473,6.297741413,-14.49499702,1
919,1489,5.276601791,-16.78272629,1
919,1505,8.360379219,-15.48151493,1
919,1521,-1.583498001,-8.130907059,1
919,1537,2.156350851,-2.894040108,1
919,1553,4.454302788,-3.579393387,1
919,1569,6.924760342,-5.322091103,1
919,1585,6.38390255,-12.01142502,1
919,1601,7.759860039,-6.980163574,1
919,1617,5.666065693,-5.995978832,1
919,1633,4.92583704,-5.440321445,1
919,1649,4.156066895,-4.496813774,1
919,1665,3.554991245,-10.60007286,1
919,1681,3.136596441,-1.776494026,1
919,1697,3.903646469,-5.222829819,1
919,1713,5.564358711,-6.772880554,1
919,1729,3.978817225,-6.047855854,1
919,1745,4.089083672,-7.773727894,1
919,1761,4.257377148,-8.187540054,1
919,1777,4.211461067,-5.400696278,1
919,1793,3.246468544,-5.264310837,1
919,1809,3.755596638,-5.295177937,1
919,1825,3.686970234,-5.672665119,1
919,1841,5.912679672,-5.239070415,1
919,1857,6.62490654,-4.316122532,1
919,1873,6.879007339,-3.616736889,1
919,1889,7.39727354,-3.582995653,1
919,1905,7.627867222,-12.39339733,1
919,1921,7.921507835,-11.84679985,1
919,1937,4.96959734,-7.34828949,1
919,1953,6.145896435,-5.255063057,1
919,1969,6.697078705,-8.97248745,1
919,1985,3.197770119,-2.8049016,1
919,2001,0.3892571926,-4.376656532,1
919,2017,2.224116802,-12.91042519,1
919,2033,0.9853947163,-0.6808953285,1
935,17,-1.97890377,5.214740753,1
935,33,-2.531661034,6.114006996,1
935,49,-1.401814461,7.01250267,1
935,65,-2.063668489,7.633817673,1
935,81,-7.133238316,13.0739603,1
935,97,0.4655918479,8.632465363,1
935,113,-0.9612567425,8.227434158,1
935,129,-0.8707301617,7.567037106,1
935,145,-0.2716321647,7.912172794,1
935,161,-0.3888574839,7.157529831,1
935,177,-0.7047038674,7.241135597,1
935,193,-3.356489897,8.471463203,1
935,209,-3.701277256,9.867763519,1
935,225,1.624884963,15.01630306,1
935,241,-0.6819146872,12.24931908,1
935,257,-2.293348312,11.68387699,1
935,273,-1.663533688,10.65507317,1
935,289,-1.533880472,8.669348717,1
935,305,-0.6789703369,7.491736412,1
935,321,-0.0248286128,6.699507236,1
935,337,0.6358165741,6.59303236,1
935,353,0.2157818675,7.291559219,1
935,369,-0.1648076773,7.799454212,1
935,385,-1.137661099,8.013502121,1
935,401,-2.647832394,0.04094457626,1
935,417,0.05982398987,8.748752594,1
935,433,-0.40394032,8.533364296,1
935,449,-1.243950129,9.011323929,1
935,465,-10.57092857,5.690906525,1
935,481,-2.924511671,14.68935204,1
935,497,-3.119947433,-1.223142147,1
935,513,-2.104927063,13.90505505,1
935,529,-2.158521652,10.30882835,1
935,545,2.000848293,2.335474491,1
935,561,2.945547581,2.01761198,1
935,577,6.023341179,9.432317734,1
935,593,-4.071388721,7.775689125,1
935,609,-3.711487293,6.466024876,1
935,625,-1.389012575,6.994810104,1
935,641,-3.476503611,7.653008938,1
935,657,-4.169061661,7.296043396,1
935,673,-7.025677681,7.375218391,1
935,689,4.475597382,2.059929848,1
935,705,-3.504588127,7.005402088,1
935,721,-3.023623466,7.270359993,1
935,737,-1.680324078,6.673146248,1
935,753,-1.590177774,0.7447652817,1
935,769,-11.34037781,9.050909042,1
935,785,-2.94563055,5.807756424,1
935,801,-2.888505459,5.977489948,1
935,817,-2.974378586,6.016696453,1
935,833,-2.623366356,4.884584427,1
935,849,-3.438177824,6.38502264,1
935,865,-3.430118084,8.009449005,1
935,881,-4.015925407,7.924473286,1
935,897,-3.152669907,6.968635559,1
935,913,-2.149041176,6.517393112,1
935,929,-3.222641945,15.07932281,1
935,945,-1.577371836,6.395214081,1
935,961,-2.006780148,5.925949574,1
935,977,-0.5479741096,5.957258224,1
935,993,-2.205304861,14.78082848,1
935,1009,-0.5483734608,-2.143711567,1
935,1025,7.926553249,11.5080471,1
935,1041,10.10809135,5.914326191,1
935,1057,-0.4576458931,1.830788136,1
935,1073,1.328911543,8.420959473,1
935,1089,2.52387476,5.539378166,1
935,1105,3.136540174,5.199352741,1
935,1121,4.26574707,2.870652199,1
935,1137,6.320854664,4.23792696,1
935,1153,8.118200302,3.52455616,1
935,1169,4.788557529,-0.6954417229,1
935,1185,4.126868725,2.805779457,1
935,1201,2.600952148,3.108296871,1
935,1217,3.066839695,10.96808243,1
935,1233,2.985444784,4.068871498,1
935,1249,3.835521698,3.36316967,1
935,1265,-6.322015762,2.292140007,1
935,1281,1.290757179,9.180036545,1
935,1297,-5.930972099,-5.080461979,1
935,1313,-6.558512211,-6.577083588,1
935,1329,-4.443071365,-5.19121933,1
935,1345,7.62327528,5.689996719,1
935,1361,6.159044266,5.546302795,1
935,1377,5.194336891,-1.578219175,1
935,1393,7.796823502,-1.411147237,1
935,1409,9.371436119,-1.225896597,1
935,1425,8.406609535,-10.79176807,1
935,1441,-1.789678574,-7.547825813,1
935,1457,12.31191254,-4.568665028,1
935,1473,5.509922028,-14.26229668,1
935,1489,3.839572191,-14.64830685,1
935,1505,2.516780376,-15.56498718,1
935,1521,-2.320329189,-6.072971344,1
935,1537,3.001627684,-2.64793992,1
935,1553,4.260270596,-4.241838455,1
935,1569,3.913701057,-3.791135073,1
935,1585,2.44240737,-4.908147812,1
935,1601,4.507403851,-9.359683037,1
935,1617,5.105249882,-5.895086288,1
935,1633,4.58149147,-7.168475628,1
935,1649,-4.963217258,-4.742546082,1
935,1665,0.3494973183,3.833853722,1
935,1681,-2.56221056,-8.207914352,1
935,1697,3.27325058,-4.891029358,1
935,1713,3.948238611,-6.11686182,1
935,1729,2.678325176,-5.245014668,1
935,1745,1.344341993,-5.236234188,1
935,1761,-4.151021481,-1.533701897,1
935,1777,3.312914133,-5.467057705,1
935,1793,3.976532936,-5.185020447,1
935,1809,4.969778538,-5.035223961,1
935,1825,4.489367485,-4.966784,1
935,1841,5.060452938,-6.227544785,1
935,1857,6.441267967,-4.797965527,1
935,1873,7.153263092,-4.807849884,1
935,1889,11.03910255,-2.155392647,1
935,1905,9.405724525,-1.093281031,1
935,1921,-1.540359497,-4.511256218,1
935,1937,1.773143768,-2.621099472,1
935,1953,3.616678476,-4.202380657,1
935,1969,3.554719925,-5.091302872,1
935,1985,3.2535007,-1.663750648,1
935,2001,2.968542337,-4.161690235,1
935,2017,3.090939283,-13.15942764,1
935,2033,2.165562868,-4.282709599,1
951,17,-3.470865488,5.498236656,1
951,33,-1.850371361,6.150342464,1
951,49,-1.107066154,7.322806358,1
951,65,-1.46957016,8.119485855,1
951,81,-1.306049228,8.263084412,1
951,97,-0.4051572084,8.031435966,1
951,113,-0.8666672707,8.218509674,1
951,129,1.421061397,-0.1072368622,1
951,145,-1.14270246,8.551653862,1
951,161,-1.543387532,7.625266075,1
951,177,-0.8326657414,8.83157444,1
951,193,-0.8478377461,10.62189198,1
951,209,2.501672268,16.9377594,1
951,225,3.404615402,16.89294052,1
951,241,-1.218525052,12.54747009,1
951,257,-2.485429287,12.01992035,1
951,273,-1.304756761,9.780753136,1
951,289,-1.02369082,8.906803131,1
951,305,-0.4288263917,8.005623817,1
951,321,-0.5118655562,7.289801121,1
951,337,-0.1748996377,7.045280933,1
951,353,-0.4654991627,7.217107773,1
951,369,-1.097185731,7.46723938,1
951,385,-1.137625456,11.67846298,1
951,401,-2.497670174,9.792122841,1
951,417,-2.560437679,9.550883293,1
951,433,-1.487959146,8.466253281,1
951,449,-1.690203428,8.429132462,1
951,465,-2.761942625,8.283874512,1
951,481,-2.848381281,7.213591576,1
951,497,-1.692224503,3.848819256,1
951,513,-1.617355108,7.043603897,1
951,529,-1.523209572,9.34865284,1
951,545,-1.789176583,7.792185783,1
951,561,-2.030511379,7.33924675,1
951,577,5.767730713,2.764561653,1
951,593,-3.170157433,7.470952988,1
951,609,-3.737737656,7.148264408,1
951,625,-4.384897232,7.505610943,1
951,641,-3.806496143,7.822368622,1
951,657,-3.683398485,7.418744564,1
951,673,-3.850301266,5.024751186,1
951,689,-6.165040016,10.90507221,1
951,705,-3.656178236,7.672830105,1
951,721,-3.528087616,8.32837677,1
951,737,-2.944421291,8.016654015,1
951,753,-2.181970596,7.557549,1
951,769,-2.10559988,7.59488678,1
951,785,-2.447195053,5.931879997,1
951,801,-2.409145594,5.709247589,1
951,817,-2.25185585,5.157466412,1
951,833,-1.844156742,4.420773029,1
951,849,-1.797326326,6.722081661,1
951,865,-1.92594862,8.580609322,1
951,881,-2.268687487,7.883324623,1
951,897,-3.04156208,6.292078972,1
951,913,-2.488138437,6.421870708,1
951,929,6.493429661,6.533023834,1
951,945,-0.3587943316,6.375244141,1
951,961,-0.1168363541,6.652406216,1
951,977,0.6160420775,6.430376053,1
951,993,4.339823723,15.31083584,1
951,1009,-1.164545298,-0.6487398148,1
951,1025,0.4378377199,-2.62004137,1
951,1041,1.993408918,5.677958488,1
951,1057,2.19613862,5.338473797,1
951,1073,1.754816651,-3.001725674,1
951,1089,1.613293409,5.276120663,1
951,1105,1.762493014,5.126221657,1
951,1121,3.647266865,4.656882763,1
951,1137,4.846400261,4.435726166,1
951,1153,3.647676945,0.1588745117,1
951,1169,1.172372341,1.654668808,1
951,1185,2.51157856,2.530045033,1
951,1201,1.165527821,-5.946376801,1
951,1217,3.457767248,7.396607876,1
951,1233,-4.717629433,-2.347154617,1
951,1249,7.190767288,0.9935305119,1
951,1265,1.152651072,9.50034523,1
951,1281,7.353552818,-5.189883232,1
951,1297,1.145685077,-4.798417091,1
951,1313,-7.310525894,-6.193475723,1
951,1329,-1.239339232,-1.962937832,1
951,1345,0.2161679268,-1.457097292,1
951,1361,2.094973803,-1.747718453,1
951,1377,4.261921883,7.052458763,1
951,1393,7.176636219,-1.357150316,1
951,1409,8.806643486,2.506567001,1
951,1425,7.075580597,6.375748634,1
951,1441,7.916743279,-11.97126579,1
951,1457,12.02415848,-9.19168663,1
951,1473,-3.789711475,-0.7468423843,1
951,1489,2.771268845,-13.09116364,1
951,1505,2.080341339,-13.64281082,1
951,1521,3.212040901,2.422696114,1
951,1537,10.7313652,0.116966486,1
951,1553,9.351207733,2.193856716,1
951,1569,2.97325778,-3.165857553,1
951,1585,2.878854036,-4.144295692,1
951,1601,3.36589241,-8.804601669,1
951,1617,12.24365997,-5.402067661,1
951,1633,3.702296734,-7.078231812,1
951,1649,3.132805586,-5.314114571,1
951,1665,1.187220335,2.193640709,1
951,1681,2.398942709,-4.380183697,1
951,1697,-0.2417674065,-5.0685606,1
951,1713,2.640008211,-7.385324001,1
951,1729,2.206268311,-7.800999641,1
951,1745,1.035209417,-9.732498169,1
951,1761,-1.386621475,2.161873341,1
951,1777,4.00372982,-7.419518471,1
951,1793,3.749286652,-5.401573658,1
951,1809,5.865447044,-4.575710297,1
951,1825,5.509711266,-4.158890247,1
951,1841,4.294933319,-5.39293623,1
951,1857,4.844687462,-5.301825047,1
951,1873,5.578224182,-4.987932205,1
951,1889,6.559677124,-3.272038221,1
951,1905,7.657242775,-3.093919039,1
951,1921,3.970369339,-3.251158714,1
951,1937,-4.631277561,-1.881559372,1
951,1953,6.102556229,-4.184958458,1
951,1969,5.87400341,-12.86161518,1
951,1985,5.985359192,-5.371531963,1
951,2001,6.230034351,-5.773499012,1
951,2017,-0.6331863403,-9.332118034,1
951,2033,0.5868036747,-5.396319866,1
967,17,-6.472237587,3.555976152,1
967,33,-2.647782564,6.145279408,1
967,49,-1.772038221,7.815926552,1
967,65,-1.823538065,8.7140522,1
967,81,-2.208142281,8.79969883,1
967,97,-2.373147011,7.934399605,1
967,113,-2.116599321,8.978595734,1
967,129,-8.932068825,11.69764042,1
967,145,-8.753246307,13.50637722,1
967,161,-0.2782798409,9.531675339,1
967,177,0.002080887556,10.54674816,1
967,193,0.5775393248,10.4035244,1
967,209,-0.0867447257,10.42722034,1
967,225,0.6618506908,18.67446709,1
967,241,-3.098148346,13.32235909,1
967,257,5.157679081,3.094182968,1
967,273,-1.154133439,10.00514507,1
967,289,-0.969618082,10.03635597,1
967,305,-2.110249043,9.210478783,1
967,321,-1.188351512,10.74416637,1
967,337,1.672215223,-0.4658231735,1
967,353,-1.289920568,7.579088211,1
967,369,-1.836085558,7.998149872,1
967,385,6.621766567,6.650988579,1
967,401,-1.655569315,10.19916821,1
967,417,-2.248288631,9.708355904,1
967,433,-2.69878006,9.048639297,1
967,449,-3.617082119,8.788351059,1
967,465,-4.561859131,8.873630524,1
967,481,-3.786617994,7.760494232,1
967,497,-2.997304678,5.738920689,1
967,513,-2.227447033,6.69443512,1
967,529,2.25007987,14.7049818,1
967,545,-1.626315117,7.763060093,1
967,561,-1.976758957,14.09215355,1
967,577,-1.406144142,8.070558548,1
967,593,-1.163080215,8.120843887,1
967,609,-0.1242456436,9.113092422,1
967,625,-3.773755074,7.667087555,1
967,641,-3.778088331,7.75704813,1
967,657,-3.707758904,7.566343307,1
967,673,-3.750389814,7.106987,1
967,689,-6.86776638,11.27611351,1
967,705,0.4949066639,9.045324326,1
967,721,-5.343775749,8.623771667,1
967,737,-4.481588364,8.714889526,1
967,753,-3.434300661,7.278109074,1
967,769,-2.856873989,6.448859692,1
967,785,-2.595319986,6.118980885,1
967,801,-2.338712454,5.692083836,1
967,817,-2.157560349,5.689502716,1
967,833,-1.371454,5.945832729,1
967,849,-0.7998292446,6.172513962,1
967,865,-0.9349800348,9.146389008,1
967,881,-1.032167912,9.185830116,1
967,897,-1.192200541,5.636399269,1
967,913,-1.24874711,6.436826706,1
967,929,-0.6829452515,6.520058632,1
967,945,-0.4009851217,6.24612093,1
967,961,0.4364269376,6.9851408,1
967,977,1.343271971,6.774021149,1
967,993,3.581831455,6.208136082,1
967,1009,-0.9367363453,0.4331111908,1
967,1025,-5.967895031,1.463274479,1
967,1041,-4.576868057,11.57856178,1
967,1057,1.04329896,4.520578384,1
967,1073,0.2197960615,-2.278065681,1
967,1089,0.8230218887,5.427975178,1
967,1105,0.9148283005,5.316260338,1
967,1121,2.504342318,5.027495861,1
967,1137,4.024765015,3.47098732,1
967,1153,3.416100979,2.234992743,1
967,1169,-0.06981754303,1.859400988,1
967,1185,1.070737362,2.824882269,1
967,1201,9.023308754,9.36212635,1
