PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
840,1205,-1.808789968,-3.534297466,1
840,1221,-3.046892166,-2.512361765,1
840,1237,NaN,NaN,2
840,1253,-0.9505605102,-1.738170624,1
840,1269,-0.6606296897,-1.73930192,1
840,1285,0.435700953,-2.52618742,1
856,21,NaN,NaN,2
856,37,-0.3558973968,1.138088703,1
856,53,0.1822430044,1.625591636,1
856,69,0.2554935813,1.597165108,1
856,85,0.9573227763,2.616714001,1
856,101,0.3710272014,2.412125111,1
856,117,0.4809344113,2.580976009,1
856,133,0.7499952912,0.9704751968,1
856,149,NaN,NaN,2
856,165,NaN,NaN,2
856,181,0.5197383761,2.085525274,1
856,197,-0.3786548376,2.20247221,1
856,213,-1.306790113,2.448487043,1
856,229,NaN,NaN,2
856,245,-2.219688416,3.118856907,1
856,261,-1.316669106,1.220768094,1
856,277,-0.4700118303,1.059555769,1
856,293,-1.058036089,2.692318916,1
856,309,-1.435385704,1.788855553,1
856,325,-1.759919643,1.406022549,1
856,341,-1.947009206,2.02913332,1
856,357,-2.394443512,3.128280163,1
856,373,-2.903264999,3.945608139,1
856,389,-3.383592129,4.323692322,1
856,405,-3.899898529,4.525859833,1
856,421,-4.682878971,3.653437853,1
856,437,-5.98431778,4.63672924,1
856,453,-5.90848875,4.625589371,1
856,469,-5.932119846,4.140951157,1
856,485,-5.932454586,3.141569614,1
856,501,-6.313253403,1.758532047,1
856,517,NaN,NaN,2
856,533,-7.879126549,1.50958252,1
856,549,-8.33366394,1.680210233,1
856,565,-9.419147491,-0.2762179971,1
856,581,-11.45838833,-1.716688514,1
856,597,NaN,NaN,2
856,613,NaN,NaN,2
856,629,-11.61819935,-0.09974771738,1
856,645,-10.73932362,-0.213231504,1
856,661,-10.37391186,-0.6138575673,1
856,677,NaN,NaN,2
856,693,NaN,NaN,2
856,709,-10.63391399,-4.977352619,1
856,725,-12.1421051,-4.069763184,1
856,741,NaN,NaN,2
856,757,-8.94098568,-6.440528393,1
856,773,-8.019031525,-6.603385448,1
856,789,-6.845078945,-7.323461056,1
856,805,-5.813855171,-7.431824207,1
856,821,-5.436193943,-7.383218765,1
856,837,-5.125992298,-6.780751705,1
856,853,-4.859027386,-5.96615696,1
856,869,-4.552175999,-5.538576126,1
856,885,-4.214968204,-6.013996124,1
856,901,-3.928453207,-6.64802742,1
856,917,NaN,NaN,2
856,933,-2.871600866,-6.267790318,1
856,949,-2.378475189,-6.059718609,1
856,965,-2.133837461,-5.550260544,1
856,981,-2.603805065,-5.050061226,1
856,997,-3.797653437,-4.085807323,1
856,1013,-4.415224075,-3.914643288,1
856,1029,-3.830383301,-3.430269718,1
856,1045,-1.399240255,-4.497540474,1
856,1061,-1.449026585,-4.266596794,1
856,1077,-1.300281167,-4.278925896,1
856,1093,-1.44718647,-3.548787117,1
856,1109,NaN,NaN,2
856,1125,NaN,NaN,2
856,1141,NaN,NaN,2
856,1157,-3.044187069,-4.590686798,1
856,1173,-2.125693083,-5.451267719,1
856,1189,-1.432422519,-5.322852612,1
856,1205,NaN,NaN,2
856,1221,-1.304277062,-3.965256691,1
856,1237,-0.9466508627,-2.429669142,1
856,1253,0.5264965892,-1.895295501,1
856,1269,0.975187242,-1.352800846,1
856,1285,0.41375494,-1.701361418,1
872,21,-0.6837970018,0.1066803932,1
872,37,-0.1494893432,0.4193353653,1
872,53,-0.01330657676,1.822590351,1
872,69,0.2972102165,2.145833969,1
872,85,0.6232594252,2.299876213,1
872,101,0.3319148421,1.158868074,1
872,117,0.3781241775,1.216759682,1
872,133,0.5289980173,0.9835629463,1
872,149,-0.1856734604,0.8028449416,1
872,165,NaN,NaN,2
872,181,-0.1312156022,1.647761464,1
872,197,-0.2518969774,2.055870533,1
872,213,-1.607080698,3.005240202,1
872,229,-2.065147877,3.425235033,1
872,245,-2.55084753,2.139927864,1
872,261,-2.019309759,0.5111010075,1
872,277,-1.398731709,0.6816833019,1
872,293,-1.233561277,1.12568593,1
872,309,-1.560778737,2.113375902,1
872,325,-1.892544031,2.154480934,1
872,341,-1.878243923,3.828826666,1
872,357,-2.590263367,4.934958458,1
872,373,NaN,NaN,2
872,389,-3.400868893,4.023553848,1
872,405,NaN,NaN,2
872,421,-4.666763306,3.764083862,1
872,437,NaN,NaN,2
872,453,-5.565594196,4.1617136,1
872,469,-5.756614208,2.988823414,1
872,485,NaN,NaN,2
872,501,-6.273904324,1.245336771,1
872,517,NaN,NaN,2
872,533,-7.083152771,2.359489202,1
872,549,-7.818817139,2.038145542,1
872,565,-10.04621029,-1.54629159,1
872,581,-11.6695261,-2.432454109,1
872,597,NaN,NaN,2
872,613,NaN,NaN,2
872,629,-11.0262537,-0.7118031383,1
872,645,-11.08014584,-1.105490685,1
872,661,-11.37316227,-1.470557928,1
872,677,-11.08072853,-2.122758865,1
872,693,NaN,NaN,2
872,709,-10.79636574,-6.19350338,1
872,725,NaN,NaN,2
872,741,NaN,NaN,2
872,757,-8.939502716,-5.812031746,1
872,773,-8.250713348,-6.569260597,1
872,789,NaN,NaN,2
872,805,-6.809415817,-7.229104519,1
872,821,-6.613419056,-7.102740288,1
872,837,-6.026077747,-6.738688469,1
872,853,-4.925906181,-6.166601181,1
872,869,-4.642710209,-6.003026009,1
872,885,-4.47941494,-5.963696003,1
872,901,-3.990168095,-6.243769169,1
872,917,-4.063246727,-6.724683285,1
872,933,-5.044768333,-6.727649212,1
872,949,-3.813149929,-6.593110085,1
872,965,-3.021764994,-6.23800087,1
872,981,-3.150210381,-5.699775696,1
872,997,-3.908868313,-5.547215462,1
872,1013,-4.381445885,-5.529884338,1
872,1029,-4.532989025,-4.261191845,1
872,1045,-2.698795795,-5.012868881,1
872,1061,-1.929501295,-4.958818436,1
872,1077,-1.337767243,-4.683010101,1
872,1093,-1.296154022,-4.005171776,1
872,1109,NaN,NaN,2
872,1125,-2.130014658,-4.059720039,1
872,1141,NaN,NaN,2
872,1157,-3.308561802,-4.796667099,1
872,1173,-2.642674685,-5.126394272,1
872,1189,-2.040547371,-4.545486927,1
872,1205,NaN,NaN,2
872,1221,-2.046965837,-4.636024475,1
872,1237,-1.131888032,-1.925563097,1
872,1253,-0.46527946,-1.731102705,1
872,1269,0.0111681819,-1.151987433,1
872,1285,-0.106755197,-0.7314808369,1
888,21,-1.198997855,0.5889086723,1
888,37,0.162542358,0.4945553541,1
888,53,1.038393021,2.034920216,1
888,69,1.069190621,1.52795887,1
888,85,1.659399986,0.5519300103,1
888,101,1.685661316,1.409595251,1
888,117,0.7415189743,0.905873239,1
888,133,0.1887900084,0.8890862465,1
888,149,-0.2627019584,0.6703402996,1
888,165,-0.6529465914,0.4451316595,1
888,181,-0.5129989982,0.6401722431,1
888,197,NaN,NaN,2
888,213,-1.218085527,3.5010674,1
888,229,-1.792113066,0.3191331029,1
888,245,-2.281276464,-0.1620428562,1
888,261,-2.395945072,0.1089512259,1
888,277,-2.244036198,0.3534604907,1
888,293,-1.684459329,0.637259841,1
888,309,-1.820177674,1.526436448,1
888,325,-2.252790689,2.971972942,1
888,341,-2.893238306,3.956074715,1
888,357,NaN,NaN,2
888,373,-3.229831934,3.708745003,1
888,389,-3.672934294,3.730144978,1
888,405,-4.741874218,3.687479258,1
888,421,NaN,NaN,2
888,437,-5.622836113,3.55591774,1
888,453,-5.766053677,3.343249083,1
888,469,-5.35960865,2.324112415,1
888,485,NaN,NaN,2
888,501,-6.341693401,3.390851736,1
888,517,NaN,NaN,2
888,533,NaN,NaN,2
888,549,NaN,NaN,2
888,565,NaN,NaN,2
888,581,-9.979474068,0.625120163,1
888,597,NaN,NaN,2
888,613,-12.51133156,-0.8773490191,1
888,629,-10.92655945,-1.175504565,1
888,645,-11.22669697,-1.302741528,1
888,661,-10.40118122,-2.000070572,1
888,677,NaN,NaN,2
888,693,-10.97760963,-3.830450058,1
888,709,-11.65734863,-4.165308952,1
888,725,-12.02822399,-6.796511173,1
888,741,-11.3116703,-6.461330414,1
888,757,NaN,NaN,2
888,773,-9.219722748,-6.355101109,1
888,789,-8.178357124,-7.310409069,1
888,805,-6.342442989,-7.230193138,1
888,821,-7.48750782,-7.002234936,1
888,837,-7.007177353,-6.704561234,1
888,853,-5.28629446,-6.200092316,1
888,869,-4.805159569,-5.935230255,1
888,885,-4.355579376,-5.941889286,1
888,901,-4.254766941,-5.466024399,1
888,917,-4.812288284,-5.818238735,1
888,933,-4.947576523,-6.730341911,1
888,949,-4.705472469,-6.615074158,1
888,965,-4.086142063,-6.752561569,1
888,981,-3.814983368,-6.328147888,1
888,997,-4.261839867,-6.481723785,1
888,1013,NaN,NaN,2
888,1029,-3.950338364,-5.271639347,1
888,1045,-3.348410606,-5.325029373,1
888,1061,-2.408306599,-5.548333645,1
888,1077,-2.527052402,-5.295657158,1
888,1093,-3.971478701,-4.737134933,1
888,1109,-3.030836105,-4.073791504,1
888,1125,-3.368074656,-4.315536499,1
888,1141,-4.296284676,-4.076874733,1
888,1157,-3.759848595,-4.916861057,1
888,1173,-3.211673975,-4.314930916,1
888,1189,-2.612053871,-4.150974751,1
888,1205,NaN,NaN,2
888,1221,NaN,NaN,2
888,1237,-1.388082743,-2.45765233,1
888,1253,-0.3242813945,-2.075689793,1
888,1269,-0.2509438694,-1.2415663,1
888,1285,-0.008170068264,0.03095817566,1
904,21,-1.626596689,0.1225432158,1
904,37,NaN,NaN,2
904,53,NaN,NaN,2
904,69,1.528302789,0.160100162,1
904,85,NaN,NaN,2
904,101,1.664648294,0.502679944,1
904,117,0.6522401571,0.4247152805,1
904,133,-0.3458712995,0.4418399036,1
904,149,-0.1973784864,0.226538837,1
904,165,-0.2144984007,-0.1458325386,1
904,181,-0.3072066903,-0.4891930819,1
904,197,NaN,NaN,2
904,213,NaN,NaN,2
904,229,-1.550354481,-0.4136179686,1
904,245,-2.468760014,-0.3641860783,1
904,261,-2.670297384,-0.1986841708,1
904,277,-2.328430653,0.2196813822,1
904,293,-2.913259983,1.246418953,1
904,309,-2.952213764,2.621341944,1
904,325,-3.417044401,2.987246275,1
904,341,-2.560516357,3.135340214,1
904,357,-3.415654898,3.574932814,1
904,373,-4.504635811,3.070260286,1
904,389,-4.718185425,2.865501165,1
904,405,-5.332612038,2.77640152,1
904,421,-6.537397861,2.458857298,1
904,437,-5.727525234,2.773631096,1
904,453,-6.198206425,2.8309865,1
904,469,-6.082968235,2.30911684,1
904,485,-5.624782085,1.746566772,1
904,501,NaN,NaN,2
904,517,-5.763822556,0.2282921672,1
904,533,-7.548913002,0.1745878458,1
904,549,-9.299503326,0.5362623334,1
904,565,-10.69977856,0.2593355775,1
904,581,-11.9346056,-0.01269434392,1
904,597,-12.44803143,-0.2588640451,1
904,613,-11.32474613,-1.363063693,1
904,629,-10.33277988,-1.437472701,1
904,645,-11.09026527,-1.451828241,1
904,661,-11.90946674,-1.873922825,1
904,677,-11.38795185,-4.177592754,1
904,693,-13.2860384,-4.759140491,1
904,709,-13.33270836,-5.038073063,1
904,725,-12.4287262,-5.939695358,1
904,741,-11.26525593,-4.327869892,1
904,757,-10.23117352,-3.659515858,1
904,773,-9.911214828,-5.203669548,1
904,789,-9.695184708,-6.826603889,1
904,805,-8.821721077,-7.257612228,1
904,821,-7.113645554,-6.838636875,1
904,837,NaN,NaN,2
904,853,-6.117693901,-6.688324451,1
904,869,-5.405676842,-6.386450291,1
904,885,-5.063542843,-5.895505905,1
904,901,-5.006886482,-5.25244236,1
904,917,-5.053525448,-5.135308266,1
904,933,-5.178250313,-5.786559582,1
904,949,-5.565565586,-6.064202785,1
904,965,NaN,NaN,2
904,981,-4.57679987,-6.083961487,1
904,997,-4.200179577,-6.744510174,1
904,1013,NaN,NaN,2
904,1029,-3.736325264,-6.066035271,1
904,1045,-3.566561937,-5.68396759,1
904,1061,-3.109493256,-6.318564415,1
904,1077,-3.07976222,-5.923648357,1
904,1093,-4.215435982,-4.278008461,1
904,1109,-4.336257935,-4.06760788,1
904,1125,-3.213186741,-4.132993221,1
904,1141,-3.598425627,-4.237618446,1
904,1157,NaN,NaN,2
904,1173,-2.68457365,-4.562464237,1
904,1189,-2.728048801,-3.156838894,1
904,1205,-2.723258495,-3.304365635,1
904,1221,NaN,NaN,2
904,1237,-2.514301777,-4.491185665,1
904,1253,-1.551689625,-4.733084679,1
904,1269,-1.060234308,-3.523742676,1
904,1285,-0.8666086197,-3.558777571,1
920,21,-0.6592392921,-0.3338941336,1
920,37,1.518259168,-0.8326080441,1
920,53,2.024725199,-1.670831442,1
920,69,0.6033078432,-2.270245552,1
920,85,-0.6983163357,-0.1621324271,1
920,101,1.075091362,-1.336466193,1
920,117,0.6667912602,-1.287205935,1
920,133,0.3485636115,-0.05360881984,1
920,149,0.3109010458,-0.7497518063,1
920,165,-0.1219696552,-0.6914715767,1
920,181,-0.2730680108,-1.664064765,1
920,197,NaN,NaN,2
920,213,-0.7292449474,-1.098617315,1
920,229,-1.178021312,-0.7447396517,1
920,245,-1.676226377,-0.6357485056,1
920,261,-1.954248667,-0.1004043967,1
920,277,-1.855218172,0.04058839381,1
920,293,-1.777406335,0.8389956951,1
920,309,-2.990904808,2.369777203,1
920,325,-1.905231714,2.27199769,1
920,341,-2.605597019,2.360470295,1
920,357,-3.478499174,2.273343563,1
920,373,-4.424425602,2.104568005,1
920,389,-5.063924313,1.954905987,1
920,405,-6.656822205,1.146530628,1
920,421,NaN,NaN,2
920,437,-5.304962635,1.8112005,1
920,453,-6.049721241,2.03268075,1
920,469,-6.391699791,1.805274487,1
920,485,-6.276564598,2.983539343,1
920,501,-6.735311508,-0.6405486465,1
920,517,-7.968387604,0.07580703497,1
920,533,-7.793289185,0.2127025127,1
920,549,-10.01241398,0.9424178004,1
920,565,-11.13755894,0.4513359368,1
920,581,-10.18743038,-0.1347498894,1
920,597,NaN,NaN,2
920,613,-10.36155987,-1.618151665,1
920,629,-10.69214344,-2.416924477,1
920,645,-11.70704174,-1.521416545,1
920,661,-12.01275826,-0.4467256069,1
920,677,-12.55659771,-3.368457317,1
920,693,-14.27306461,-4.111454964,1
920,709,NaN,NaN,2
920,725,NaN,NaN,2
920,741,-13.28038597,-3.706920862,1
920,757,-11.04432774,-3.296729565,1
920,773,-10.47982883,-4.080415249,1
920,789,-10.60221291,-5.730633259,1
920,805,-11.05861759,-6.902783871,1
920,821,-10.539505,-6.7854743,1
920,837,NaN,NaN,2
920,853,-6.771318913,-6.633934498,1
920,869,-6.252311707,-6.560027122,1
920,885,NaN,NaN,2
920,901,-6.252460003,-6.348391056,1
920,917,-5.993668556,-5.520337105,1
920,933,-5.571340084,-5.265841484,1
920,949,-6.343236923,-4.458354473,1
920,965,-5.920853615,-4.211452961,1
920,981,-4.724275112,-5.652779579,1
920,997,-4.333535194,-6.82933712,1
920,1013,-3.497001171,-6.798811913,1
920,1029,-3.096043587,-6.075369358,1
920,1045,NaN,NaN,2
920,1061,-3.360496759,-6.198369026,1
920,1077,-4.471152782,-5.206662655,1
920,1093,-3.298315525,-4.239910603,1
920,1109,-3.963767052,-3.925882339,1
920,1125,-4.127821445,-5.219484329,1
920,1141,-3.994740486,-4.87223959,1
920,1157,-3.519675255,-5.469944,1
920,1173,-3.198037863,-4.617447376,1
920,1189,-2.730378866,-2.759582043,1
920,1205,NaN,NaN,2
920,1221,-2.736557245,-5.26650238,1
920,1237,-2.013012648,-4.122221947,1
920,1253,-1.928263783,-4.037916183,1
920,1269,-0.7025333643,-3.212804079,1
920,1285,NaN,NaN,2
936,21,1.562745571,-0.5325692892,1
936,37,0.1842819452,-0.8961931467,1
936,53,0.1233869195,-1.67296505,1
936,69,-0.2338352203,-2.420957088,1
936,85,-0.1629232168,-1.466540813,1
936,101,0.3728107214,-2.515800953,1
936,117,0.5897698402,-1.820196867,1
936,133,NaN,NaN,2
936,149,NaN,NaN,2
936,165,0.04865683615,-0.8603965044,1
936,181,-0.9198883772,-0.9758568406,1
936,197,NaN,NaN,2
936,213,NaN,NaN,2
936,229,-1.184644222,-0.6800118685,1
936,245,-1.228713989,-0.2613760829,1
936,261,-2.228374958,-0.2097507566,1
936,277,-1.239510894,-0.09557338059,1
936,293,-0.7699223757,1.112884998,1
936,309,-1.066752553,2.104119062,1
936,325,-1.999771476,1.704556108,1
936,341,-3.01751256,2.463920593,1
936,357,-2.379672766,2.397583008,1
936,373,-3.313450813,1.378189445,1
936,389,-6.453143597,1.979025602,1
936,405,-5.843391895,2.032842636,1
936,421,-4.5950284,1.040141225,1
936,437,-5.002810955,0.8388907909,1
936,453,-5.516606331,1.257640839,1
936,469,-6.082786083,0.7495024204,1
936,485,-6.616464615,3.170394182,1
936,501,-7.408090115,0.5494288206,1
936,517,-8.998779297,0.6524057388,1
936,533,NaN,NaN,2
936,549,NaN,NaN,2
936,565,NaN,NaN,2
936,581,NaN,NaN,2
936,597,-10.98872185,-0.9200104475,1
936,613,-12.03180027,-1.85648036,1
936,629,-12.66817856,-2.996133327,1
936,645,-12.75775337,-1.397795677,1
936,661,NaN,NaN,2
936,677,NaN,NaN,2
936,693,-15.23858356,-4.115735054,1
936,709,-14.62166786,-3.231067181,1
936,725,-13.9420805,-4.289140224,1
936,741,-12.54133034,-3.895000935,1
936,757,-11.82957458,-3.52569747,1
936,773,-10.93363571,-4.165868282,1
936,789,-10.55165005,-4.708655357,1
936,805,-12.34045029,-5.715548038,1
936,821,NaN,NaN,2
936,837,NaN,NaN,2
936,853,-8.12212944,-5.48930645,1
936,869,-7.398308754,-5.933051109,1
936,885,-7.112949848,-6.373825073,1
936,901,NaN,NaN,2
936,917,-7.051790714,-5.527941227,1
936,933,-6.15350914,-5.487099648,1
936,949,NaN,NaN,2
936,965,-6.058883667,-4.252821445,1
936,981,-4.849341393,-5.572464943,1
936,997,-5.602333069,-6.895486832,1
936,1013,NaN,NaN,2
936,1029,-3.077987671,-5.905970573,1
936,1045,NaN,NaN,2
936,1061,-3.078454018,-5.418719769,1
936,1077,-4.06008482,-5.242472649,1
936,1093,-3.863216877,-4.779115677,1
936,1109,-4.008234978,-4.714349747,1
936,1125,-3.89127636,-7.527477264,1
936,1141,-3.517667294,-6.552401543,1
936,1157,-3.6226089,-4.938659668,1
936,1173,-3.096398592,-4.090380192,1
936,1189,-1.816541672,-3.740843058,1
936,1205,-1.862344742,-4.225928783,1
936,1221,-1.773578167,-2.32697773,1
936,1237,-1.01215446,-2.81253767,1
936,1253,-0.7117357254,-3.638856888,1
936,1269,-0.672724247,-2.98903513,1
936,1285,-1.436527491,-2.409394979,1
952,21,1.159992933,-1.223829031,1
952,37,NaN,NaN,2
952,53,-1.35381639,-1.740075111,1
952,69,-1.147643447,-2.132339001,1
952,85,-0.7284255028,-2.508456707,1
952,101,0.379643321,-2.3577528,1
952,117,0.8898445368,-1.409047842,1
952,133,1.255206466,-1.176552415,1
952,149,1.483350515,-1.707803965,1
952,165,0.1970114559,-0.8406933546,1
952,181,-1.628507376,-0.8282079101,1
952,197,-2.193842649,-1.304912806,1
952,213,-1.69456768,-1.058138967,1
952,229,-1.329894781,-0.7704594135,1
952,245,-0.7642663717,-0.02435038984,1
952,261,-0.7865240574,-0.2880946696,1
952,277,-0.5938689113,-0.01507931948,1
952,293,-0.3523550034,1.390024543,1
952,309,NaN,NaN,2
952,325,-2.131075382,1.090127468,1
952,341,-2.909780741,2.2648139,1
952,357,-3.11559844,2.450446129,1
952,373,NaN,NaN,2
952,389,NaN,NaN,2
952,405,NaN,NaN,2
952,421,-3.958980083,1.116264701,1
952,437,-4.299003124,0.4180579782,1
952,453,-4.926110268,0.4182761908,1
952,469,-6.017760754,0.4932790995,1
952,485,-7.39094162,3.11092186,1
952,501,NaN,NaN,2
952,517,-6.664936066,1.493777633,1
952,533,-7.809578896,1.321992636,1
952,549,-8.846975327,1.047271371,1
952,565,-9.440828323,0.4081772268,1
952,581,-10.90489388,-0.05611419678,1
952,597,-11.87277222,-1.031198859,1
952,613,NaN,NaN,2
952,629,NaN,NaN,2
952,645,NaN,NaN,2
952,661,-14.56688118,-2.008868694,1
952,677,NaN,NaN,2
952,693,-14.20388412,-2.962418079,1
952,709,-14.09909534,-2.52797842,1
952,725,-12.92014885,-2.91375947,1
952,741,-12.39494896,-3.434338093,1
952,757,-11.8416338,-3.146875381,1
952,773,-11.21194935,-3.628189564,1
952,789,NaN,NaN,2
952,805,-13.37279892,-4.913777351,1
952,821,-12.32333851,-5.411928177,1
952,837,NaN,NaN,2
952,853,-8.673906326,-4.945015907,1
952,869,-7.935704231,-5.857986927,1
952,885,-7.534475327,-5.799193859,1
952,901,-7.269759655,-5.495865822,1
952,917,-6.922770023,-5.597315311,1
952,933,-6.332612991,-5.475769997,1
952,949,-5.997635841,-4.867670536,1
952,965,-6.006809235,-4.845495224,1
952,981,-6.384665012,-5.98884964,1
952,997,NaN,NaN,2
952,1013,-3.839255333,-6.000341892,1
952,1029,-3.305864334,-5.902274132,1
952,1045,-3.449258566,-5.388615608,1
952,1061,-3.769812822,-5.261574745,1
952,1077,-4.674641609,-5.234819889,1
952,1093,NaN,NaN,2
952,1109,-3.93791914,-6.68445158,1
952,1125,-3.701176882,-7.045091152,1
952,1141,-2.787399054,-6.798413277,1
952,1157,-2.605568409,-5.21709013,1
952,1173,-1.939514399,-3.958023548,1
952,1189,-1.070488214,-3.485112429,1
952,1205,-0.7272862196,-2.980847359,1
952,1221,-0.7467882037,-1.951220512,1
952,1237,-0.8100048304,-2.056364059,1
952,1253,-1.018364549,-3.829469204,1
952,1269,-0.8084626794,-2.894294262,1
952,1285,0.04156815261,-3.524579763,1
968,21,NaN,NaN,2
968,37,NaN,NaN,2
968,53,-0.1152706593,-2.136202812,1
968,69,-0.4206430316,-2.5852139,1
968,85,0.01818916202,-2.952913284,1
968,101,0.4908165336,-1.834770918,1
968,117,1.035975099,-1.095020771,1
968,133,NaN,NaN,2
968,149,1.754089355,-1.127964497,1
968,165,-0.5084261894,-0.9983471036,1
968,181,-1.243288755,-1.121537924,1
968,197,-1.563574433,-1.139603138,1
968,213,-1.774116755,-0.8656232953,1
968,229,-0.9339027405,-0.9412742853,1
968,245,-0.1780216694,-0.08580175042,1
968,261,0.03124466538,0.3225419521,1
968,277,0.6056007743,0.3596702814,1
968,293,0.3773082495,1.292674541,1
968,309,NaN,NaN,2
968,325,-2.878136158,1.162762403,1
968,341,-3.900395155,3.750926971,1
968,357,-4.506779671,2.928623915,1
968,373,-4.143192768,1.949701548,1
968,389,-4.849956989,0.6589429379,1
968,405,-4.333453655,1.250243902,1
968,421,-4.254651546,1.341526508,1
968,437,-4.146764278,0.06176349521,1
968,453,-4.18727541,0.1865203977,1
968,469,-5.525945663,0.7323100567,1
968,485,-6.7348876,1.818270564,1
968,501,NaN,NaN,2
968,517,-8.085681915,1.988228559,1
968,533,-8.356146812,1.07928431,1
968,549,-9.634051323,0.7561717629,1
968,565,-10.16944218,-0.05825942755,1
968,581,-11.16302776,-0.6302317381,1
